RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
---------------;---------------;----------;---------;---------;---------;---------;---------
188.22342511608;+11.56849237937;    0.0878;  -11.650;   -4.744;14.569388;14.799482;14.129862
188.19244380480;+11.55433600270;          ;         ;         ;21.594196;20.017914;18.827246
188.22378869919;+11.58134882189;    0.2431;   -0.691;   -1.343;20.034107;20.353077;19.617330
188.13452013597;+11.54256294821;    0.8730;   -9.405;   -3.135;18.755903;19.535137;17.857970
188.12701270992;+11.56177795494;          ;         ;         ;19.218744;         ;
188.12681605967;+11.56168950402;          ;         ;         ;18.896640;17.901487;16.941320
188.12748577843;+11.56197964054;    1.0251;   -9.950;   -2.527;13.199108;13.460087;12.728361
188.15823955997;+11.57124284855;    0.6083;   -2.154;   -1.045;20.319202;20.929026;19.851545
188.15248960900;+11.58261609050;    2.9395;    7.322;   -8.130;18.585836;20.253310;17.368296
188.11603988546;+11.56783772700;    2.5399;  -11.111;   -7.227;13.665823;14.253775;12.942548
188.10718006119;+11.57560423606;    1.5774;   -9.573;   -9.293;14.990242;15.447779;14.362717
188.12230803904;+11.57922579475;    0.2203;   -4.877;   -4.300;19.644243;19.962330;19.208841
188.13132778557;+11.59237074362;   -0.0618;   -5.085;  -22.267;20.349379;21.190968;19.240906
188.12925584574;+11.59102895546;    0.1617;    2.556;   -7.530;18.922161;19.141636;18.537490
188.18335351933;+11.58400907372;    0.1589;   -4.160;  -14.263;20.736908;21.193035;20.069904
188.21296371991;+11.60290026007;    0.0786;   -1.088;   -0.621;19.008919;19.517916;18.475020
188.18976672390;+11.60466328778;          ;         ;         ;21.128368;20.599644;21.195774
188.18678617270;+11.60259379763;    1.5307;  -20.458;    4.648;17.026247;17.936731;16.069384
188.13715332323;+11.59933954156;          ;         ;         ;20.963682;20.338148;19.340601
188.15764346398;+11.61859506400;          ;         ;         ;20.207363;18.701284;17.185314
188.15846145983;+11.61991591108;    0.0552;   -8.253;   -5.299;17.650347;17.929474;17.217510
188.15283939463;+11.62444034514;          ;         ;         ;21.607347;19.963840;18.581715
187.99527495048;+11.50639092206;          ;         ;         ;21.454739;20.581749;19.577318
188.00335811106;+11.50843694825;    0.0540;   -2.540;   -5.876;17.919542;18.243664;17.443586
187.98099335869;+11.50843774394;   -0.8608;    1.074;   -2.962;20.176977;20.465557;19.752028
188.01281205461;+11.52004073720;    0.1394;   -7.831;   -2.330;18.761135;19.147007;18.247305
188.02004043899;+11.52347363686;    0.0114;  -12.085;    0.336;20.345587;21.345484;19.266296
187.98965143020;+11.52992365934;    1.4836;  -17.521;  -12.759;20.330954;21.438560;19.104528
187.96965990848;+11.53944817783;    0.6220;  -13.114;   -9.439;20.320900;20.944643;19.412817
188.00552538211;+11.55879825072;    1.2258;  -32.194;   -6.402;15.777303;16.256166;15.133796
188.03684212712;+11.53946584679;    0.5304;   -2.972;   -9.608;19.925100;21.171892;18.781696
188.04552474931;+11.54883130791;    1.3303;  -10.844;   12.990;16.770170;17.561700;15.932961
188.03300174627;+11.55264382237;          ;         ;         ;20.495874;17.763390;16.242070
188.03601547210;+11.56171087984;          ;         ;         ;20.863998;21.188711;20.374357
188.03906335029;+11.55210296960;          ;         ;         ;20.678200;18.644922;17.146677
188.05957710511;+11.56483820070;   -0.6261;   -2.394;   -1.788;19.924006;20.185099;19.424137
188.05390883093;+11.57174108903;    2.4659;    3.662;   -3.640;20.627266;21.713634;19.644323
188.06170800930;+11.57676461319;   -0.0080;   -5.055;   -6.647;18.377280;18.723060;17.837267
188.07005149928;+11.57694813015;   -0.2010;   -4.841;   -6.325;20.350212;21.106937;19.671076
188.02291383057;+11.55943008518;    0.9672;  -11.669;   -2.486;18.432318;19.144062;17.633083
188.02400115475;+11.56175812514;   -0.3741;   -6.313;  -19.254;20.430477;21.039839;19.554195
188.00410977490;+11.57001666189;    0.5790;  -11.793;   -3.664;18.990963;19.718111;18.200592
